Can only match :defs on :self or :const got :lvar unable to match
Mutant configuration:
Matcher:         #<Mutant::Matcher::Config match_expressions: [PaperTrailScrapbook*]>
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    self
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:5e9b8
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [nil, assoc_klass(x.name, x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:0cc19
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [assoc_klass(x.name, x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:8fcf8
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    []
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:f2c25
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [self, assoc_klass(x.name, x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:30e30
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key, assoc_klass(x.name, x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:15a17
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [self.to_s, assoc_klass(x.name, x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:28e73
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_str, assoc_klass(x.name, x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:37f3b
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.to_s, assoc_klass(x.name, x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:9b2bc
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:0fa96
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, self]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:0ed48
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [self.foreign_key.to_s, assoc_klass(x.name, x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:ca9f6
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, nil]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:61228
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, assoc_klass]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:630f5
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, assoc_klass(nil, x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:1e8da
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, assoc_klass(self, x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:b5ff6
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, assoc_klass(x, x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:efd45
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, assoc_klass(self.name, x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:a3bad
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, assoc_klass(x.name, self)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:f9e9f
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, assoc_klass(x.name, nil)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:6a582
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, assoc_klass(x.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:8ad2c
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, assoc_klass(x.name, x)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:3f26c
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, assoc_klass(x.name, self.options)]
   end]
 end
-----------------------
evil:PaperTrailScrapbook::Changes#build_associations:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:85:9865f
@@ -1,8 +1,8 @@
 def build_associations
   @build_associations ||= Hash[klass.reflect_on_all_associations.select do |a|
     a.macro.equal?(:belongs_to)
   end.map do |x|
-    [x.foreign_key.to_s, assoc_klass(x.name, x.options)]
+    [x.foreign_key.to_s, assoc_klass(x.name)]
   end]
 end
-----------------------
PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25
- rspec:0:./spec/paper_trail_scrapbook/changes_spec.rb:81/PaperTrailScrapbook::Changes#change_log provides a set of update changes
- rspec:1:./spec/paper_trail_scrapbook/changes_spec.rb:89/PaperTrailScrapbook::Changes#change_log filters the proper columns
- rspec:2:./spec/paper_trail_scrapbook/changes_spec.rb:97/PaperTrailScrapbook::Changes#change_log provides a set of create changes
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:32dea
@@ -1,10 +1,10 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
-  end.compact.join("\n")
+  end.join("\n")
   if PaperTrailScrapbook.config.drop_id_suffix
     text = text.gsub(" id:", ":")
   end
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:6503e
@@ -1,10 +1,6 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
-  if PaperTrailScrapbook.config.drop_id_suffix
-    text = text.gsub(" id:", ":")
-  end
-  text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:da775
@@ -1,10 +1,8 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
-  if PaperTrailScrapbook.config.drop_id_suffix
-    text = text.gsub(" id:", ":")
-  end
+  nil
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:03168
@@ -1,10 +1,10 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
-  if PaperTrailScrapbook.config.drop_id_suffix
+  if nil
     text = text.gsub(" id:", ":")
   end
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:2022f
@@ -1,10 +1,8 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
-  if PaperTrailScrapbook.config.drop_id_suffix
-    text = text.gsub(" id:", ":")
-  end
+  self
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:d3a21
@@ -1,10 +1,10 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
-  if PaperTrailScrapbook.config.drop_id_suffix
+  if PaperTrailScrapbook.config
     text = text.gsub(" id:", ":")
   end
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:86b21
@@ -1,10 +1,10 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
-  if PaperTrailScrapbook.config.drop_id_suffix
+  if (!PaperTrailScrapbook.config.drop_id_suffix)
     text = text.gsub(" id:", ":")
   end
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:62b61
@@ -1,10 +1,10 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
-  if PaperTrailScrapbook.config.drop_id_suffix
+  if false
     text = text.gsub(" id:", ":")
   end
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:63077
@@ -1,10 +1,8 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
-  if PaperTrailScrapbook.config.drop_id_suffix
-    text = text.gsub(" id:", ":")
-  end
+  text = text.gsub(" id:", ":")
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:a4fbe
@@ -1,10 +1,10 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
-  if PaperTrailScrapbook.config.drop_id_suffix
+  if true
     text = text.gsub(" id:", ":")
   end
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:43e5d
@@ -1,10 +1,10 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
   if PaperTrailScrapbook.config.drop_id_suffix
-    text = text.gsub(" id:", ":")
+    nil
   end
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:5c2ce
@@ -1,10 +1,10 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
   if PaperTrailScrapbook.config.drop_id_suffix
-    text = text.gsub(" id:", ":")
+    text__mutant__ = text.gsub(" id:", ":")
   end
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:92ad4
@@ -1,10 +1,10 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
   if PaperTrailScrapbook.config.drop_id_suffix
-    text = text.gsub(" id:", ":")
+    self
   end
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:038a5
@@ -1,10 +1,10 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
   if PaperTrailScrapbook.config.drop_id_suffix
-    text = text.gsub(" id:", ":")
+    text = text
   end
   text
 end
-----------------------
evil:PaperTrailScrapbook::Changes#change_log:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:25:75ed4
@@ -1,10 +1,10 @@
 def change_log
   text = changes.map do |k, v|
     digest(k, v)
   end.compact.join("\n")
   if PaperTrailScrapbook.config.drop_id_suffix
-    text = text.gsub(" id:", ":")
+    text = text.sub(" id:", ":")
   end
   text
 end
-----------------------
PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99
- rspec:0:./spec/paper_trail_scrapbook/changes_spec.rb:81/PaperTrailScrapbook::Changes#change_log provides a set of update changes
- rspec:1:./spec/paper_trail_scrapbook/changes_spec.rb:89/PaperTrailScrapbook::Changes#change_log filters the proper columns
- rspec:2:./spec/paper_trail_scrapbook/changes_spec.rb:97/PaperTrailScrapbook::Changes#change_log provides a set of create changes
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:d5069
@@ -1,8 +1,8 @@
 def changes
-  @changes ||= if object_changes
+  @changes ||= if true
     YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
   else
     {}
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:a8098
@@ -1,8 +1,4 @@
 def changes
-  @changes ||= if object_changes
-    YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
-  else
-    {}
-  end
+  @changes ||= YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
 end
-----------------------
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:b6dc2
@@ -1,8 +1,8 @@
 def changes
   @changes ||= if object_changes
-    YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
+    YAML.load(object_changes)
   else
     {}
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:b6ac1
@@ -1,8 +1,8 @@
 def changes
   @changes ||= if object_changes
-    YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
+    YAML.load(object_changes).except
   else
     {}
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:a691b
@@ -1,8 +1,8 @@
 def changes
   @changes ||= if object_changes
-    YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
+    YAML.load(object_changes).except(nil)
   else
     {}
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:af274
@@ -1,8 +1,8 @@
 def changes
   @changes ||= if object_changes
-    YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
+    YAML.load(object_changes).except(self)
   else
     {}
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:ab05f
@@ -1,8 +1,8 @@
 def changes
   @changes ||= if object_changes
-    YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
+    YAML.load(object_changes).except(*nil)
   else
     {}
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:a110e
@@ -1,8 +1,8 @@
 def changes
   @changes ||= if object_changes
-    YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
+    YAML.load(object_changes).except(*self)
   else
     {}
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:96177
@@ -1,8 +1,8 @@
 def changes
   @changes ||= if object_changes
-    YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
+    YAML.load(object_changes).except(*PaperTrailScrapbook.config)
   else
     {}
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:678e5
@@ -1,8 +1,8 @@
 def changes
   @changes ||= if object_changes
-    YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
+    YAML.load(object_changes).except(PaperTrailScrapbook.config.scrub_columns)
   else
     {}
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:d2338
@@ -1,8 +1,6 @@
 def changes
   @changes ||= if object_changes
     YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
-  else
-    {}
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:d13a1
@@ -1,8 +1,8 @@
 def changes
   @changes ||= if object_changes
     YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
   else
-    {}
+    self
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#changes:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:99:99fc6
@@ -1,8 +1,8 @@
 def changes
   @changes ||= if object_changes
     YAML.load(object_changes).except(*PaperTrailScrapbook.config.scrub_columns)
   else
-    {}
+    nil
   end
 end
-----------------------
PaperTrailScrapbook::Changes#detailed_analysis:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:44
- rspec:0:./spec/paper_trail_scrapbook/changes_spec.rb:81/PaperTrailScrapbook::Changes#change_log provides a set of update changes
- rspec:1:./spec/paper_trail_scrapbook/changes_spec.rb:89/PaperTrailScrapbook::Changes#change_log filters the proper columns
- rspec:2:./spec/paper_trail_scrapbook/changes_spec.rb:97/PaperTrailScrapbook::Changes#change_log provides a set of create changes
evil:PaperTrailScrapbook::Changes#detailed_analysis:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:44:99ced
@@ -1,16 +1,16 @@
 def detailed_analysis(key, new, old)
   if creating?
-    find_value(key, new).to_s
+    find_value(key, new).to_str
   else
     if old.nil?
       "#{find_value(key, new)}#{" added"}"
     else
       if new.nil?
         "#{find_value(key, old)}#{" was *removed*"}"
       else
         "#{find_value(key, old)}#{" -> "}#{find_value(key, new)}"
       end
     end
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#detailed_analysis:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:44:31922
@@ -1,16 +1,16 @@
 def detailed_analysis(key, new, old)
   if creating?
-    find_value(key, new).to_s
+    find_value(key, new)
   else
     if old.nil?
       "#{find_value(key, new)}#{" added"}"
     else
       if new.nil?
         "#{find_value(key, old)}#{" was *removed*"}"
       else
         "#{find_value(key, old)}#{" -> "}#{find_value(key, new)}"
       end
     end
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#detailed_analysis:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:44:331ba
@@ -1,16 +1,16 @@
 def detailed_analysis(key, new, old)
   if creating?
-    find_value(key, new).to_s
+    find_value(nil, new).to_s
   else
     if old.nil?
       "#{find_value(key, new)}#{" added"}"
     else
       if new.nil?
         "#{find_value(key, old)}#{" was *removed*"}"
       else
         "#{find_value(key, old)}#{" -> "}#{find_value(key, new)}"
       end
     end
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#detailed_analysis:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:44:f398f
@@ -1,16 +1,16 @@
 def detailed_analysis(key, new, old)
   if creating?
-    find_value(key, new).to_s
+    find_value(self, new).to_s
   else
     if old.nil?
       "#{find_value(key, new)}#{" added"}"
     else
       if new.nil?
         "#{find_value(key, old)}#{" was *removed*"}"
       else
         "#{find_value(key, old)}#{" -> "}#{find_value(key, new)}"
       end
     end
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#detailed_analysis:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:44:866ed
@@ -1,16 +1,16 @@
 def detailed_analysis(key, new, old)
   if creating?
     find_value(key, new).to_s
   else
     if old.nil?
-      "#{find_value(key, new)}#{" added"}"
+      "#{find_value(nil, new)}#{" added"}"
     else
       if new.nil?
         "#{find_value(key, old)}#{" was *removed*"}"
       else
         "#{find_value(key, old)}#{" -> "}#{find_value(key, new)}"
       end
     end
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#detailed_analysis:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:44:9979e
@@ -1,16 +1,16 @@
 def detailed_analysis(key, new, old)
   if creating?
     find_value(key, new).to_s
   else
     if old.nil?
-      "#{find_value(key, new)}#{" added"}"
+      "#{find_value(self, new)}#{" added"}"
     else
       if new.nil?
         "#{find_value(key, old)}#{" was *removed*"}"
       else
         "#{find_value(key, old)}#{" -> "}#{find_value(key, new)}"
       end
     end
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#detailed_analysis:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:44:39519
@@ -1,16 +1,16 @@
 def detailed_analysis(key, new, old)
   if creating?
     find_value(key, new).to_s
   else
     if old.nil?
       "#{find_value(key, new)}#{" added"}"
     else
       if new.nil?
-        "#{find_value(key, old)}#{" was *removed*"}"
+        "#{find_value(nil, old)}#{" was *removed*"}"
       else
         "#{find_value(key, old)}#{" -> "}#{find_value(key, new)}"
       end
     end
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#detailed_analysis:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:44:0a2a8
@@ -1,16 +1,16 @@
 def detailed_analysis(key, new, old)
   if creating?
     find_value(key, new).to_s
   else
     if old.nil?
       "#{find_value(key, new)}#{" added"}"
     else
       if new.nil?
-        "#{find_value(key, old)}#{" was *removed*"}"
+        "#{find_value(self, old)}#{" was *removed*"}"
       else
         "#{find_value(key, old)}#{" -> "}#{find_value(key, new)}"
       end
     end
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#detailed_analysis:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:44:4861e
@@ -1,16 +1,16 @@
 def detailed_analysis(key, new, old)
   if creating?
     find_value(key, new).to_s
   else
     if old.nil?
       "#{find_value(key, new)}#{" added"}"
     else
       if new.nil?
         "#{find_value(key, old)}#{" was *removed*"}"
       else
-        "#{find_value(key, old)}#{" -> "}#{find_value(key, new)}"
+        "#{find_value(nil, old)}#{" -> "}#{find_value(key, new)}"
       end
     end
   end
 end
-----------------------
evil:PaperTrailScrapbook::Changes#detailed_analysis:/Volumes/projects/paper_trail_scrapbook/lib/paper_trail_scrapbook/changes.rb:44:0a1e3
@@ -1,16 +1,16 @@
